UserID,UserName,Artist,Album,Genre,SongTitle,ReviewText,Score,Rating,Sentiment
U396,Akhil,Julia Holter ,Something in the Room She Moves,Death Metal,Something in Song Remix,"Something in the Room She Moves creates a haunting yet beautiful ambiance with graceful, ghostly melodies. It’s like a dance of shadows, where every note carries a whisper of something magical. [Rewritten]",81,4,Positive
U397,Akhil,Sum 41 ,Heaven :x: Hell,Jazz Fusion,Heaven :x: Song Remix,"Heaven :x: Hell explores the duality of life with contrasting light and dark sounds. A song full of opposites, blending angelic choirs with heavy, demonic riffs. [Rewritten]",82,4,Positive
U398,Ravi,MJ Lenderman ,Manning Fireworks,Art Rock,Manning Fireworks Song Remix,"Manning Fireworks explodes with joy and celebration, with bright, dynamic instrumentals. A track that lights up your day, like a burst of fireworks in the sky. [Rewritten]",82,4,Positive
U399,Ravi,Kamasi Washington ,Fearless Movement,Art Rock,Fearless Movement Song Remix,"Fearless Movement bursts with energy, inspiring listeners to take bold, confident steps. An empowering anthem that makes you feel unstoppable, with a beat that demands action. [Rewritten]",82,4,Positive
U400,Arya,Shellac ,To All Trains,Afrobeats,To All Song Remix,"To All Trains is a rhythmic, traveling song, full of movement and momentum. It feels like a journey through landscapes, powered by the pulsing beat of wheels on tracks. [Rewritten]",74,3,Positive
U401,Sana,Judas Priest ,Invincible Shield,Freak Folk,Invincible Shield Song Remix,"Invincible Shield has a triumphant, almost superhero-like sound. An empowering track that makes you feel ready to take on any challenge. [Rewritten]",84,4,Positive
U402,Akhil,Tucker Zimmerman ,Dance of Love,Jazz Fusion,Dance of Song Remix,"Dance of Love spins a romantic tale, with rhythmic beats that make you want to move. It’s a celebration of passion and connection, perfect for a romantic dance floor. [Rewritten]",82,4,Positive
U403,Sana,Bill Ryder-Jones ,Iechyd Da,Singer-Songwriter,Iechyd Da Song Remix,"It is life-affirming; it might be utterly heart-breaking at times, but it happily concludes that life might be sad sometimes, but it is always beautiful. The Wirral singer-songwriter packs this stunning, self-produced opus with clever samples, self-referential lyrics and even a children’s choir. [Rewritten]",93,5,Positive
U404,Ravi,Leyla McCalla ,Sun Without the Heat,Art Rock,Sun Without Song Remix,"Dance, No One’s Watching is awkward and poorly composed. Instead of making you want to move, it makes you wish the song would end. [Rewritten]",83,4,Positive
U405,Sana,Bob Vylan ,Humble As The Sun,Space Ambient,Humble As Song Remix,"Humble As The Sun is bland and forgettable, lacking any real shine. A song that tries to be uplifting but comes off as uninspired. [Rewritten]",83,4,Positive
U406,Neha,Blue Bendy ,So Medieval,Alternative Rock,So Medieval Song Remix,"So Medieval brings a touch of old-world charm with lutes, chants, and modern twists. The song feels like stepping back in time but with a contemporary, exciting edge. [Rewritten]",84,4,Positive
U407,Sana,Jack White ,No Name,Doom Metal,No Name Song Remix,"No Name is forgettable and uninspired, a track that feels like filler. There’s nothing memorable or captivating here, just empty sounds. [Rewritten]",84,4,Positive
U408,Ravi,Zara McFarlane,Sweet Whispers: Celebrating Sarah Vaughan,Hard Rock,Sweet Whispers: Song Remix,"Sweet Whispers: Celebrating Sarah Vaughan doesn’t live up to its promise. Despite the homage, it lacks the magic and elegance of the legend it honors. [Rewritten]",83,4,Positive
U409,Sana,Yard Act ,Where's My Utopia?,Neo-Soul,Where's My Song Remix,"Where's My Utopia? searches for perfection with a melancholy yet hopeful tune. It’s a question set to music, full of longing and the dream of something better. [Rewritten]",50,2,Neutral
U410,Ravi,Chat Pile ,Cool World,Alternative R&B,Cool World Song Remix,"Cool World captures a sense of detachment, with icy synths and laid-back vocals. A song that makes you feel like an outsider observing a world that’s effortlessly chic. [Rewritten]",85,4,Positive
U411,Neha,Leyla McCalla ,Sun Without the Heat,Art Rock,Sun Without Song Remix,"Dance, No One’s Watching is awkward and poorly composed. Instead of making you want to move, it makes you wish the song would end. [Rewritten]",83,4,Positive
U412,Sana,Lizzy McAlpine ,Older,Progressive Metal,Older Song Remix,"Older reflects on the passage of time, with a bittersweet, contemplative sound. The song feels nostalgic, touching on the beauty and sorrow of growing up. [Rewritten]",80,4,Positive
U413,Sana,Nick Cave & The Bad Seeds ,Wild God,Gothic Rock,Wild God Song Remix,"Wild God roars with untamed melodies and lyrics that echo freedom. Every beat feels like an anthem, wild and uncontainable. [Rewritten]",86,4,Positive
U414,Sana,Redd Kross ,Redd Kross,Art Pop,Redd Kross Song Remix,Redd Kross brings punk energy and rebellion with fierce guitar riffs and a no-nonsense attitude. A high-octane anthem that makes you want to jump up and scream along. [Rewritten],79,4,Positive
U415,Arya,Cindy Lee ,Diamond Jubilee,Hypnagogic Pop,Diamond Jubilee Song Remix,"Patrick Flegel’s new double-album, available only on YouTube and GeoCities, sounds like it’s coming from the other room, if not another gauzy galaxy. “Diamond Jubilee” is more than just an album—it’s an experience, a journey into the unknown that challenges our preconceived notions of what music can be. [Rewritten]",93,5,Positive
U416,Sana,Pallbearer ,Mind Burns Alive,Progressive Metal,Mind Burns Song Remix,"Mind Burns Alive takes you on a frenetic journey, bursting with energy and passion. The track is electric, sparking adrenaline and lighting a fire in your soul. [Rewritten]",84,4,Positive
U417,Neha,Blood Incantation ,Absolute Elsewhere,Progressive Death Metal,Absolute Elsewhere Song Remix,"Blood Incantation belong to the class of bands such as Gorguts, Demilich, and Sigh who push extreme metal far beyond its conventions, and Absolute Elsewhere is a towering achievement which exceeds all expectations. Throughout this record, the sense of adventure and excitement is palpable – this is a band at the peak of their powers, having fun creating; it’s hard not to get caught up in such a truly unique and thrilling journey through the cosmos. If death metal hasn’t yet had its breakthrough critical moment, this might well be it. [Rewritten]",93,5,Positive
U418,Akhil,Kamasi Washington ,Fearless Movement,Art Rock,Fearless Movement Song Remix,"Fearless Movement bursts with energy, inspiring listeners to take bold, confident steps. An empowering anthem that makes you feel unstoppable, with a beat that demands action. [Rewritten]",82,4,Positive
U419,Sana,Empress Of ,For Your Consideration,Chamber Folk,For Your Song Remix,"Y'Y is experimental in a way that’s more annoying than intriguing. It pushes boundaries, but not in a way that feels enjoyable or cohesive. [Rewritten]",83,4,Positive
U420,Ravi,The Lovely Eggs ,Eggsistentialism,Singer-Songwriter,Eggsistentialism Song Remix,"Eggsistentialism cracks under its own weight, offering ideas that feel half-baked. The concept is interesting, but the execution falls flat and lacks depth. [Rewritten]",85,4,Positive
U421,Sana,Vampire Weekend ,Only God Was Above Us,Metalcore,Only God Song Remix,"Only God Was Above Us exudes a sense of awe and divine inspiration. It feels otherworldly, like a hymn of wonder, pure and breathtaking. [Rewritten]",85,4,Positive
U422,Neha,Crawlers ,The Mess We Seem To Make,Vocal Jazz,The Mess Song Remix,"The Mess We Seem To Make lives up to its name, with disjointed lyrics and poor production. It’s hard to make sense of this track, which feels like a rushed, messy endeavor. [Rewritten]",83,4,Positive
U423,Arya,Good Looks ,Lived Here For a While,Singer-Songwriter,Lived Here Song Remix,"The Austin, Texas rock quartet showcase their versatile melodic sensibilities, while deploying guitar parts that sound like they’ll scorch your skin one second and slash it the next, on their second LP.  thoughtful lyricism with heightened arrangements, they're building on what they've learned, and all their efforts are clicking at the right time. [Rewritten]",80,4,Positive
U424,Ravi,Friko ,"Where we've been, Where we go from here",Post-Bop,Where we've Song Remix,"Where We've Been, Where We Go From Here is a repetitive, uninspired loop. It drags on without offering anything new or interesting. [Rewritten]",83,4,Positive
U425,Ravi,Remi Wolf ,Big Ideas,Singer-Songwriter,Big Ideas Song Remix,"Big Ideas is full of ambition, with grand, sweeping instrumentals that inspire forward thinking. An uplifting track that feels larger than life, pushing you to dream bigger. [Rewritten]",82,4,Positive
U426,Ravi,Karl Bartos ,The Cabinet of Dr. Caligari,Progressive Death Metal,The Cabinet Song Remix,"Iloved it! Charcoal Grace is an outstanding addition to Caligula's Horse already esteemed catalog, as it sees them rebounding from multiple hardships with superb creativity and endurance [Rewritten]",80,4,Positive
U427,Sana,Kelly Moran ,Moves in the Field,Death Metal,Moves in Song Remix,"Moves in the Field combines elegance and strength in a graceful musical dance. The song feels like a choreographed masterpiece, balancing beauty with discipline. [Rewritten]",84,4,Positive
U428,Arya,Vampire Weekend ,Only God Was Above Us,Metalcore,Only God Song Remix,"Only God Was Above Us exudes a sense of awe and divine inspiration. It feels otherworldly, like a hymn of wonder, pure and breathtaking. [Rewritten]",85,4,Positive
U429,Arya,English Teacher ,This Could Be Texas,Indie Rock,This Could Song Remix,"A breath of fresh air in modern guitar music, refusing to be constrained by any genre, This Could Be Texas is proof that English Teacher have already mastered their craft just one album in. A warm and ambitious debut that puts the art in indie-rock. [Rewritten]",93,5,Positive
U430,Ravi,Masayoshi Fujita ,Migratory,Indie Rock,Migratory Song Remix,"Migratory captures the feeling of movement and change, with a sound that travels. It’s like a soundtrack for a long journey, full of the excitement of the unknown. [Rewritten]",80,4,Positive
U431,Akhil,Being Dead ,EELS,Art Pop,EELS Song Remix,"EELS surprises with quirky, offbeat melodies that leave a lasting impression. Always inventive, the song jumps between fun and reflective moods. [Rewritten]",85,4,Positive
U432,Arya,Drug Church ,PRUDE,Technical Death Metal,PRUDE Song Remix,"PRUDE confronts societal expectations with sharp lyrics and a rebellious, punk-inspired sound. A bold and unapologetic track, challenging norms and celebrating authenticity. [Rewritten]",82,4,Positive
U433,Neha,Fleshgod Apocalypse ,Opera,Symphonic Metal,Opera Song Remix,"Opera is the definitive symphonic death metal album, and it’s likely you’ll struggle to find much better for some time. Opera is full of wonder and excitement at future possibilities. [Rewritten]",93,5,Positive
U434,Neha,Sugar Babe,Songs,Post-Bop,Songs Song Remix,Soothing pop/rock album that is a standout  for the 1970's. I love Tatsuro Yamashita so it's a given I'd love this too! I love it! [Rewritten],86,4,Positive
U435,Neha,Nick Lowe ,Indoor Safari,Doom Metal,Indoor Safari Song Remix,"Indoor Safari takes you on a playful adventure, with wild sounds and a sense of curiosity. It’s a fun, imaginative track that makes your living room feel like a jungle. [Rewritten]",80,4,Positive
U436,Akhil,Uniform ,American Standard,Noise Rock,American Standard Song Remix,"Uniform are really proving that American experimental music can really push itself further. A harrowing look at mental and physical disorder, Uniform's latest finds punishing transcendence in the middle of a crisis [Rewritten]",93,5,Positive
U437,Sana,Rui Gabriel ,Compassion,Chamber Folk,Compassion Song Remix,"Compassion is heartfelt and sincere, with lyrics that remind you of the power of empathy. A song that wraps you in warmth and makes you want to spread kindness. [Rewritten]",81,4,Positive
U438,Neha,Conchúr White ,Woodland,Alt-Pop,Woodland Song Remix,"Woodland captures the serene beauty of nature, with gentle melodies that feel like a walk in a forest. A calming and immersive track, perfect for reconnecting with the earth and its timeless rhythm. [Rewritten]",83,4,Positive
U439,Ravi,Drug Church ,PRUDE,Technical Death Metal,PRUDE Song Remix,"PRUDE confronts societal expectations with sharp lyrics and a rebellious, punk-inspired sound. A bold and unapologetic track, challenging norms and celebrating authenticity. [Rewritten]",82,4,Positive
U440,Neha,Judas Priest ,Invincible Shield,Freak Folk,Invincible Shield Song Remix,"Invincible Shield has a triumphant, almost superhero-like sound. An empowering track that makes you feel ready to take on any challenge. [Rewritten]",84,4,Positive
U441,Neha,Gary Clark Jr. ,JPEG RAW,Indie Rock,JPEG RAW Song Remix,"JPEG RAW combines digital and gritty sounds for a futuristic, edgy vibe. The production feels ahead of its time, mixing clean and distorted elements seamlessly. [Rewritten]",82,4,Positive
